QUADRICULA,TET,crestlark,linnet,x,y
ND82,N,NA,NA,585000,4327000
ND82,T,NA,NA,587000,4327000
ND82,Y,NA,NA,589000,4327000
ND92,D,NA,NA,591000,4327000
ND92,I,0,1,593000,4327000
ND92,N,0,1,595000,4327000
ND92,T,0,1,597000,4327000
ND92,Y,NA,NA,599000,4327000
PD02,D,NA,NA,601000,4327000
PD02,I,0,0,603000.0000000001,4327000
PD02,N,NA,NA,605000,4327000
PD02,T,0,1,607000,4327000
PD02,Y,NA,NA,609000,4327000
PD12,D,NA,NA,611000,4327000
PD12,I,NA,NA,613000,4327000
PD12,N,1,1,615000,4327000
PD12,T,0,0,617000,4327000
PD12,Y,0,0,618999.9999999999,4327000
PD22,D,0,1,621000,4327000
PD22,I,0,0,623000,4327000
PD22,N,NA,NA,625000,4327000
PD22,T,NA,NA,627000,4327000
PD22,Y,0,0,629000,4327000
PD32,D,NA,NA,631000,4327000
PD32,I,NA,NA,633000,4327000
PD32,N,NA,NA,635000,4327000
PD32,T,NA,NA,637000,4327000
PD32,Y,0,1,639000,4327000
PD42,D,NA,NA,641000,4327000
PD42,I,1,0,643000,4327000
PD42,N,NA,NA,645000,4327000
PD42,T,NA,NA,647000,4327000
PD42,Y,NA,NA,649000,4327000
PD52,D,1,0,651000,4327000
PD52,I,NA,NA,653000,4327000
PD52,N,NA,NA,655000,4327000
PD52,T,NA,NA,657000,4327000
PD52,Y,NA,NA,659000,4327000
PD62,D,NA,NA,661000,4327000
PD62,I,0,1,663000,4327000
PD62,N,NA,NA,665000,4327000
PD62,T,NA,NA,667000,4327000
PD62,Y,NA,NA,669000.0000000001,4327000
PD72,D,1,1,671000,4327000
PD72,I,1,0,673000,4327000
PD72,N,NA,NA,675000,4327000
PD72,T,NA,NA,677000,4327000
PD72,Y,NA,NA,679000,4327000
MD62,C,NA,NA,461000,4325000
MD62,H,NA,NA,463000,4325000
MD62,M,NA,NA,465000,4325000
MD62,S,1,1,467000,4325000
MD62,X,NA,NA,469000,4325000
MD72,C,NA,NA,471000,4325000
MD72,H,NA,NA,473000,4325000
MD72,M,0,1,475000.00000000006,4325000
MD72,S,NA,NA,477000,4325000
MD72,X,NA,NA,479000,4325000
MD82,C,1,1,481000,4325000
MD82,H,NA,NA,482999.99999999994,4325000
MD82,M,NA,NA,485000,4325000
MD82,S,NA,NA,487000,4325000
MD82,X,0,1,489000,4325000
MD92,C,NA,NA,491000,4325000
MD92,H,NA,NA,493000,4325000
MD92,M,0,1,495000,4325000
MD92,S,NA,NA,497000,4325000
MD92,X,NA,NA,499000,4325000
ND02,C,NA,NA,501000,4325000
ND02,H,NA,NA,503000,4325000
ND02,M,1,1,505000,4325000
ND02,S,NA,NA,507000,4325000
ND02,X,0,1,509000,4325000
ND12,C,NA,NA,511000,4325000
ND12,H,0,1,513000,4325000
ND12,M,NA,NA,515000,4325000
ND12,S,NA,NA,517000,4325000
ND12,X,NA,NA,519000,4325000
ND22,C,NA,NA,521000,4325000
ND22,H,1,1,523000,4325000
ND22,M,NA,NA,525000,4325000
ND22,S,0,0,527000,4325000
ND22,X,NA,NA,529000,4325000
ND32,C,1,0,531000,4325000
ND32,H,0,0,533000,4325000
ND32,M,0,0,535000,4325000
ND32,S,NA,NA,537000,4325000
ND32,X,NA,NA,539000,4325000
ND42,C,NA,NA,541000,4325000
ND42,H,NA,NA,543000,4325000
ND42,M,0,0,545000,4325000
ND42,S,NA,NA,547000,4325000
ND42,X,0,0,549000,4325000
ND52,C,NA,NA,551000,4325000
ND52,H,0,0,552999.9999999999,4325000
ND52,M,NA,NA,555000,4325000
ND52,S,0,0,557000,4325000
ND52,X,NA,NA,559000,4325000
ND62,C,NA,NA,561000,4325000
ND62,H,NA,NA,563000,4325000
ND62,M,NA,NA,565000,4325000
ND62,S,NA,NA,567000,4325000
ND62,X,NA,NA,569000,4325000
ND72,C,NA,NA,571000,4325000
ND72,H,NA,NA,573000,4325000
ND72,M,NA,NA,575000,4325000
ND72,S,1,1,577000,4325000
ND72,X,NA,NA,579000,4325000
ND82,C,NA,NA,581000,4325000
ND82,H,0,0,583000,4325000
ND82,M,0,0,585000,4325000
ND82,S,NA,NA,587000,4325000
ND82,X,NA,NA,589000,4325000
ND92,C,NA,NA,591000,4325000
ND92,H,NA,NA,593000,4325000
ND92,M,NA,NA,595000,4325000
ND92,S,NA,NA,597000,4325000
ND92,X,NA,NA,599000,4325000
PD02,C,NA,NA,601000,4325000
PD02,H,NA,NA,603000.0000000001,4325000
PD02,M,0,1,605000,4325000
PD02,S,0,0,607000,4325000
PD02,X,NA,NA,609000,4325000
PD12,C,NA,NA,611000,4325000
PD12,H,NA,NA,613000,4325000
PD12,M,NA,NA,615000,4325000
PD12,S,0,0,617000,4325000
PD12,X,NA,NA,618999.9999999999,4325000
PD22,C,NA,NA,621000,4325000
PD22,H,NA,NA,623000,4325000
PD22,M,0,0,625000,4325000
PD22,S,0,0,627000,4325000
PD22,X,NA,NA,629000,4325000
PD32,C,0,1,631000,4325000
PD32,H,NA,NA,633000,4325000
PD32,M,NA,NA,635000,4325000
PD32,S,NA,NA,637000,4325000
PD32,X,0,1,639000,4325000
PD42,C,0,0,641000,4325000
PD42,H,NA,NA,643000,4325000
PD42,M,1,0,645000,4325000
PD42,S,NA,NA,647000,4325000
PD42,X,0,0,649000,4325000
PD52,C,NA,NA,651000,4325000
PD52,H,0,1,653000,4325000
PD52,M,1,0,655000,4325000
PD52,S,NA,NA,657000,4325000
PD52,X,NA,NA,659000,4325000
PD62,C,0,0,661000,4325000
PD62,H,1,1,663000,4325000
PD62,M,NA,NA,665000,4325000
PD62,S,NA,NA,667000,4325000
PD62,X,NA,NA,669000.0000000001,4325000
PD72,C,1,0,671000,4325000
PD72,H,1,1,673000,4325000
PD72,M,0,1,675000,4325000
PD72,S,NA,NA,677000,4325000
PD72,X,NA,NA,679000,4325000
MD62,B,NA,NA,461000,4323000
MD62,G,NA,NA,463000,4323000
MD62,L,0,1,465000,4323000
MD62,R,NA,NA,467000,4323000
MD62,W,1,1,469000,4323000
MD72,B,NA,NA,471000,4323000
MD72,G,1,1,473000,4323000
MD72,L,NA,NA,475000.00000000006,4323000
MD72,R,NA,NA,477000,4323000
MD72,W,NA,NA,479000,4323000
MD82,B,NA,NA,481000,4323000
MD82,G,1,1,482999.99999999994,4323000
MD82,L,NA,NA,485000,4323000
MD82,R,1,1,487000,4323000
MD82,W,NA,NA,489000,4323000
MD92,B,1,1,491000,4323000
MD92,G,NA,NA,493000,4323000
MD92,L,NA,NA,495000,4323000
MD92,R,1,1,497000,4323000
MD92,W,NA,NA,499000,4323000
ND02,B,NA,NA,501000,4323000
ND02,G,0,1,503000,4323000
ND02,L,NA,NA,505000,4323000
ND02,R,NA,NA,507000,4323000
ND02,W,NA,NA,509000,4323000
ND12,B,NA,NA,511000,4323000
ND12,G,NA,NA,513000,4323000
ND12,L,NA,NA,515000,4323000
ND12,R,1,0,517000,4323000
ND12,W,NA,NA,519000,4323000
ND22,B,1,1,521000,4323000
ND22,G,NA,NA,523000,4323000
ND22,L,0,0,525000,4323000
ND22,R,0,0,527000,4323000
ND22,W,0,1,529000,4323000
ND32,B,0,1,531000,4323000
ND32,G,NA,NA,533000,4323000
ND32,L,0,1,535000,4323000
ND32,R,NA,NA,537000,4323000
ND32,W,NA,NA,539000,4323000
ND42,B,0,0,541000,4323000
ND42,G,NA,NA,543000,4323000
ND42,L,NA,NA,545000,4323000
ND42,R,0,0,547000,4323000
ND42,W,NA,NA,549000,4323000
ND52,B,NA,NA,551000,4323000
ND52,G,NA,NA,552999.9999999999,4323000
ND52,L,0,0,555000,4323000
ND52,R,NA,NA,557000,4323000
ND52,W,NA,NA,559000,4323000
ND62,B,NA,NA,561000,4323000
ND62,G,NA,NA,563000,4323000
ND62,L,0,0,565000,4323000
ND62,R,0,1,567000,4323000
ND62,W,1,0,569000,4323000
ND72,B,1,0,571000,4323000
ND72,G,NA,NA,573000,4323000
ND72,L,1,0,575000,4323000
ND72,R,NA,NA,577000,4323000
ND72,W,0,0,579000,4323000
ND82,B,0,0,581000,4323000
ND82,G,0,1,583000,4323000
ND82,L,NA,NA,585000,4323000
ND82,R,NA,NA,587000,4323000
ND82,W,NA,NA,589000,4323000
ND92,B,NA,NA,591000,4323000
ND92,G,NA,NA,593000,4323000
ND92,L,0,1,595000,4323000
ND92,R,NA,NA,597000,4323000
ND92,W,0,0,599000,4323000
PD02,B,NA,NA,601000,4323000
PD02,G,NA,NA,603000.0000000001,4323000
PD02,L,0,1,605000,4323000
PD02,R,NA,NA,607000,4323000
PD02,W,NA,NA,609000,4323000
PD12,B,0,1,611000,4323000
PD12,G,0,0,613000,4323000
PD12,L,0,1,615000,4323000
PD12,R,NA,NA,617000,4323000
PD12,W,0,0,618999.9999999999,4323000
PD22,B,NA,NA,621000,4323000
PD22,G,0,0,623000,4323000
PD22,L,1,0,625000,4323000
PD22,R,NA,NA,627000,4323000
PD22,W,NA,NA,629000,4323000
PD32,B,NA,NA,631000,4323000
PD32,G,0,0,633000,4323000
PD32,L,NA,NA,635000,4323000
PD32,R,NA,NA,637000,4323000
PD32,W,NA,NA,639000,4323000
PD42,B,NA,NA,641000,4323000
PD42,G,NA,NA,643000,4323000
PD42,L,0,0,645000,4323000
PD42,R,NA,NA,647000,4323000
PD42,W,NA,NA,649000,4323000
PD52,B,NA,NA,651000,4323000
PD52,G,1,0,653000,4323000
PD52,L,NA,NA,655000,4323000
PD52,R,1,0,657000,4323000
PD52,W,NA,NA,659000,4323000
PD62,B,NA,NA,661000,4323000
PD62,G,NA,NA,663000,4323000
PD62,L,NA,NA,665000,4323000
PD62,R,1,1,667000,4323000
PD62,W,NA,NA,669000.0000000001,4323000
PD72,B,NA,NA,671000,4323000
PD72,G,NA,NA,673000,4323000
PD72,L,NA,NA,675000,4323000
PD72,R,NA,NA,677000,4323000
PD72,W,NA,NA,679000,4323000
MD62,A,NA,NA,461000,4321000
MD62,F,NA,NA,463000,4321000
MD62,K,1,1,465000,4321000
MD62,Q,0,1,467000,4321000
MD62,V,NA,NA,469000,4321000
MD72,A,NA,NA,471000,4321000
MD72,F,NA,NA,473000,4321000
MD72,K,1,1,475000.00000000006,4321000
MD72,Q,NA,NA,477000,4321000
MD72,V,0,1,479000,4321000
MD82,A,NA,NA,481000,4321000
MD82,F,NA,NA,482999.99999999994,4321000
MD82,K,1,1,485000,4321000
MD82,Q,NA,NA,487000,4321000
MD82,V,1,1,489000,4321000
MD92,A,NA,NA,491000,4321000
MD92,F,1,1,493000,4321000
MD92,K,NA,NA,495000,4321000
MD92,Q,NA,NA,497000,4321000
MD92,V,NA,NA,499000,4321000
ND02,A,NA,NA,501000,4321000
ND02,F,NA,NA,503000,4321000
ND02,K,NA,NA,505000,4321000
ND02,Q,NA,NA,507000,4321000
ND02,V,0,0,509000,4321000
ND12,A,0,0,511000,4321000
ND12,F,NA,NA,513000,4321000
ND12,K,NA,NA,515000,4321000
ND12,Q,NA,NA,517000,4321000
ND12,V,NA,NA,519000,4321000
ND22,A,NA,NA,521000,4321000
ND22,F,1,1,523000,4321000
ND22,K,NA,NA,525000,4321000
ND22,Q,0,1,527000,4321000
ND22,V,NA,NA,529000,4321000
ND32,A,NA,NA,531000,4321000
ND32,F,0,1,533000,4321000
ND32,K,NA,NA,535000,4321000
ND32,Q,0,0,537000,4321000
ND32,V,NA,NA,539000,4321000
ND42,A,NA,NA,541000,4321000
ND42,F,NA,NA,543000,4321000
ND42,K,NA,NA,545000,4321000
ND42,Q,NA,NA,547000,4321000
ND42,V,0,1,549000,4321000
ND52,A,NA,NA,551000,4321000
ND52,F,NA,NA,552999.9999999999,4321000
ND52,K,0,1,555000,4321000
ND52,Q,0,1,557000,4321000
ND52,V,NA,NA,559000,4321000
ND62,A,NA,NA,561000,4321000
ND62,F,0,0,563000,4321000
ND62,K,1,1,565000,4321000
ND62,Q,1,1,567000,4321000
ND62,V,NA,NA,569000,4321000
ND72,A,NA,NA,571000,4321000
ND72,F,0,0,573000,4321000
ND72,K,NA,NA,575000,4321000
ND72,Q,0,0,577000,4321000
ND72,V,NA,NA,579000,4321000
ND82,A,NA,NA,581000,4321000
ND82,F,0,0,583000,4321000
ND82,K,NA,NA,585000,4321000
ND82,Q,NA,NA,587000,4321000
ND82,V,NA,NA,589000,4321000
ND92,A,NA,NA,591000,4321000
ND92,F,0,1,593000,4321000
ND92,K,NA,NA,595000,4321000
ND92,Q,0,0,597000,4321000
ND92,V,NA,NA,599000,4321000
PD02,A,NA,NA,601000,4321000
PD02,F,0,1,603000.0000000001,4321000
PD02,K,NA,NA,605000,4321000
PD02,Q,0,0,607000,4321000
PD02,V,NA,NA,609000,4321000
PD12,A,NA,NA,611000,4321000
PD12,F,0,0,613000,4321000
PD12,K,NA,NA,615000,4321000
PD12,Q,NA,NA,617000,4321000
PD12,V,0,0,618999.9999999999,4321000
PD22,A,NA,NA,621000,4321000
PD22,F,NA,NA,623000,4321000
PD22,K,NA,NA,625000,4321000
PD22,Q,NA,NA,627000,4321000
PD22,V,0,0,629000,4321000
PD32,A,0,0,631000,4321000
PD32,F,NA,NA,633000,4321000
PD32,K,NA,NA,635000,4321000
PD32,Q,0,0,637000,4321000
PD32,V,0,0,639000,4321000
PD42,A,NA,NA,641000,4321000
PD42,F,NA,NA,643000,4321000
PD42,K,NA,NA,645000,4321000
PD42,Q,0,0,647000,4321000
PD42,V,NA,NA,649000,4321000
PD52,A,NA,NA,651000,4321000
PD52,F,NA,NA,653000,4321000
PD52,K,1,0,655000,4321000
PD52,Q,NA,NA,657000,4321000
PD52,V,0,1,659000,4321000
PD62,A,0,0,661000,4321000
PD62,F,NA,NA,663000,4321000
PD62,K,0,1,665000,4321000
PD62,Q,NA,NA,667000,4321000
PD62,V,NA,NA,669000.0000000001,4321000
PD72,A,1,1,671000,4321000
PD72,F,NA,NA,673000,4321000
PD72,K,1,0,675000,4321000
PD72,Q,NA,NA,677000,4321000
PD72,V,NA,NA,679000,4321000
MD61,E,NA,NA,461000,4319000
MD61,J,NA,NA,463000,4319000
MD61,P,0,1,465000,4319000
MD61,U,NA,NA,467000,4319000
MD61,Z,0,0,469000,4319000
MD71,E,NA,NA,471000,4319000
MD71,J,NA,NA,473000,4319000
MD71,P,NA,NA,475000.00000000006,4319000
MD71,U,0,1,477000,4319000
MD71,Z,NA,NA,479000,4319000
MD81,E,NA,NA,481000,4319000
MD81,J,1,1,482999.99999999994,4319000
MD81,P,NA,NA,485000,4319000
MD81,U,NA,NA,487000,4319000
MD81,Z,NA,NA,489000,4319000
MD91,E,NA,NA,491000,4319000
MD91,J,NA,NA,493000,4319000
MD91,P,NA,NA,495000,4319000
MD91,U,1,1,497000,4319000
MD91,Z,NA,NA,499000,4319000
ND01,E,0,1,501000,4319000
ND01,J,NA,NA,503000,4319000
ND01,P,NA,NA,505000,4319000
ND01,U,NA,NA,507000,4319000
ND01,Z,1,1,509000,4319000
ND11,E,NA,NA,511000,4319000
ND11,J,NA,NA,513000,4319000
ND11,P,1,1,515000,4319000
ND11,U,NA,NA,517000,4319000
ND11,Z,0,0,519000,4319000
ND21,E,1,0,521000,4319000
ND21,J,NA,NA,523000,4319000
ND21,P,0,0,525000,4319000
ND21,U,NA,NA,527000,4319000
ND21,Z,0,1,529000,4319000
ND31,E,NA,NA,531000,4319000
ND31,J,NA,NA,533000,4319000
ND31,P,NA,NA,535000,4319000
ND31,U,NA,NA,537000,4319000
ND31,Z,NA,NA,539000,4319000
ND41,E,0,0,541000,4319000
ND41,J,NA,NA,543000,4319000
ND41,P,NA,NA,545000,4319000
ND41,U,0,0,547000,4319000
ND41,Z,0,1,549000,4319000
ND51,E,1,0,551000,4319000
ND51,J,NA,NA,552999.9999999999,4319000
ND51,P,NA,NA,555000,4319000
ND51,U,1,1,557000,4319000
ND51,Z,NA,NA,559000,4319000
ND61,E,NA,NA,561000,4319000
ND61,J,1,1,563000,4319000
ND61,P,0,1,565000,4319000
ND61,U,NA,NA,567000,4319000
ND61,Z,0,1,569000,4319000
ND71,E,0,0,571000,4319000
ND71,J,NA,NA,573000,4319000
ND71,P,NA,NA,575000,4319000
ND71,U,NA,NA,577000,4319000
ND71,Z,NA,NA,579000,4319000
ND81,E,NA,NA,581000,4319000
ND81,J,NA,NA,583000,4319000
ND81,P,NA,NA,585000,4319000
ND81,U,NA,NA,587000,4319000
ND81,Z,0,0,589000,4319000
ND91,E,1,0,591000,4319000
ND91,J,NA,NA,593000,4319000
ND91,P,NA,NA,595000,4319000
ND91,U,NA,NA,597000,4319000
ND91,Z,NA,NA,599000,4319000
PD01,E,NA,NA,601000,4319000
PD01,J,1,1,603000.0000000001,4319000
PD01,P,NA,NA,605000,4319000
PD01,U,NA,NA,607000,4319000
PD01,Z,NA,NA,609000,4319000
PD11,E,NA,NA,611000,4319000
PD11,J,NA,NA,613000,4319000
PD11,P,NA,NA,615000,4319000
PD11,U,1,0,617000,4319000
PD11,Z,NA,NA,618999.9999999999,4319000
PD21,E,NA,NA,621000,4319000
PD21,J,NA,NA,623000,4319000
PD21,P,NA,NA,625000,4319000
PD21,U,NA,NA,627000,4319000
PD21,Z,NA,NA,629000,4319000
PD31,E,1,1,631000,4319000
PD31,J,NA,NA,633000,4319000
PD31,P,1,1,635000,4319000
PD31,U,NA,NA,637000,4319000
PD31,Z,NA,NA,639000,4319000
PD41,E,NA,NA,641000,4319000
PD41,J,NA,NA,643000,4319000
PD41,P,1,0,645000,4319000
PD41,U,NA,NA,647000,4319000
PD41,Z,NA,NA,649000,4319000
PD51,E,NA,NA,651000,4319000
PD51,J,NA,NA,653000,4319000
PD51,P,NA,NA,655000,4319000
PD51,U,NA,NA,657000,4319000
PD51,Z,1,0,659000,4319000
PD61,E,1,0,661000,4319000
PD61,J,NA,NA,663000,4319000
PD61,P,NA,NA,665000,4319000
PD61,U,NA,NA,667000,4319000
PD61,Z,0,1,669000.0000000001,4319000
PD71,E,NA,NA,671000,4319000
PD71,J,1,0,673000,4319000
PD71,P,1,0,675000,4319000
PD71,U,NA,NA,677000,4319000
PD71,Z,NA,NA,679000,4319000
MD61,D,NA,NA,461000,4317000
MD61,I,1,1,463000,4317000
MD61,N,NA,NA,465000,4317000
MD61,T,1,1,467000,4317000
MD61,Y,NA,NA,469000,4317000
MD71,D,0,1,471000,4317000
MD71,I,NA,NA,473000,4317000
MD71,N,NA,NA,475000.00000000006,4317000
MD71,T,NA,NA,477000,4317000
MD71,Y,NA,NA,479000,4317000
MD81,D,NA,NA,481000,4317000
MD81,I,NA,NA,482999.99999999994,4317000
MD81,N,0,1,485000,4317000
MD81,T,NA,NA,487000,4317000
MD81,Y,NA,NA,489000,4317000
MD91,D,NA,NA,491000,4317000
MD91,I,1,1,493000,4317000
MD91,N,NA,NA,495000,4317000
MD91,T,NA,NA,497000,4317000
MD91,Y,NA,NA,499000,4317000
ND01,D,0,1,501000,4317000
ND01,I,NA,NA,503000,4317000
ND01,N,NA,NA,505000,4317000
ND01,T,1,1,507000,4317000
ND01,Y,1,0,509000,4317000
ND11,D,NA,NA,511000,4317000
ND11,I,1,0,513000,4317000
ND11,N,1,1,515000,4317000
ND11,T,1,1,517000,4317000
ND11,Y,1,1,519000,4317000
ND21,D,1,1,521000,4317000
ND21,I,1,1,523000,4317000
ND21,N,NA,NA,525000,4317000
ND21,T,NA,NA,527000,4317000
ND21,Y,NA,NA,529000,4317000
ND31,D,NA,NA,531000,4317000
ND31,I,0,1,533000,4317000
ND31,N,NA,NA,535000,4317000
ND31,T,0,0,537000,4317000
ND31,Y,NA,NA,539000,4317000
ND41,D,NA,NA,541000,4317000
ND41,I,NA,NA,543000,4317000
ND41,N,NA,NA,545000,4317000
ND41,T,0,1,547000,4317000
ND41,Y,NA,NA,549000,4317000
ND51,D,NA,NA,551000,4317000
ND51,I,1,1,552999.9999999999,4317000
ND51,N,NA,NA,555000,4317000
ND51,T,NA,NA,557000,4317000
ND51,Y,NA,NA,559000,4317000
ND61,D,1,1,561000,4317000
ND61,I,NA,NA,563000,4317000
ND61,N,NA,NA,565000,4317000
ND61,T,1,1,567000,4317000
ND61,Y,NA,NA,569000,4317000
ND71,D,NA,NA,571000,4317000
ND71,I,1,0,573000,4317000
ND71,N,NA,NA,575000,4317000
ND71,T,1,0,577000,4317000
ND71,Y,NA,NA,579000,4317000
ND81,D,NA,NA,581000,4317000
ND81,I,NA,NA,583000,4317000
ND81,N,1,0,585000,4317000
ND81,T,NA,NA,587000,4317000
ND81,Y,NA,NA,589000,4317000
ND91,D,NA,NA,591000,4317000
ND91,I,NA,NA,593000,4317000
ND91,N,NA,NA,595000,4317000
ND91,T,0,0,597000,4317000
ND91,Y,NA,NA,599000,4317000
PD01,D,1,0,601000,4317000
PD01,I,NA,NA,603000.0000000001,4317000
PD01,N,NA,NA,605000,4317000
PD01,T,NA,NA,607000,4317000
PD01,Y,NA,NA,609000,4317000
PD11,D,0,0,611000,4317000
PD11,I,NA,NA,613000,4317000
PD11,N,0,0,615000,4317000
PD11,T,NA,NA,617000,4317000
PD11,Y,NA,NA,618999.9999999999,4317000
PD21,D,NA,NA,621000,4317000
PD21,I,NA,NA,623000,4317000
PD21,N,NA,NA,625000,4317000
PD21,T,NA,NA,627000,4317000
PD21,Y,NA,NA,629000,4317000
PD31,D,NA,NA,631000,4317000
PD31,I,1,0,633000,4317000
PD31,N,NA,NA,635000,4317000
PD31,T,NA,NA,637000,4317000
PD31,Y,NA,NA,639000,4317000
PD41,D,NA,NA,641000,4317000
PD41,I,1,1,643000,4317000
PD41,N,NA,NA,645000,4317000
PD41,T,0,1,647000,4317000
PD41,Y,NA,NA,649000,4317000
PD51,D,NA,NA,651000,4317000
PD51,I,1,0,653000,4317000
PD51,N,NA,NA,655000,4317000
PD51,T,NA,NA,657000,4317000
PD51,Y,NA,NA,659000,4317000
PD61,D,NA,NA,661000,4317000
PD61,I,NA,NA,663000,4317000
PD61,N,NA,NA,665000,4317000
PD61,T,NA,NA,667000,4317000
PD61,Y,NA,NA,669000.0000000001,4317000
PD71,D,1,1,671000,4317000
PD71,I,1,0,673000,4317000
PD71,N,NA,NA,675000,4317000
PD71,T,NA,NA,677000,4317000
PD71,Y,NA,NA,679000,4317000
MD61,C,NA,NA,461000,4315000
MD61,H,NA,NA,463000,4315000
MD61,M,0,0,465000,4315000
MD61,S,0,1,467000,4315000
MD61,X,NA,NA,469000,4315000
MD71,C,0,1,471000,4315000
MD71,H,0,1,473000,4315000
MD71,M,NA,NA,475000.00000000006,4315000
MD71,S,0,1,477000,4315000
MD71,X,NA,NA,479000,4315000
MD81,C,NA,NA,481000,4315000
MD81,H,NA,NA,482999.99999999994,4315000
MD81,M,1,1,485000,4315000
MD81,S,NA,NA,487000,4315000
MD81,X,1,1,489000,4315000
MD91,C,1,1,491000,4315000
MD91,H,NA,NA,493000,4315000
MD91,M,1,1,495000,4315000
MD91,S,NA,NA,497000,4315000
MD91,X,NA,NA,499000,4315000
ND01,C,0,1,501000,4315000
ND01,H,NA,NA,503000,4315000
ND01,M,NA,NA,505000,4315000
ND01,S,1,0,507000,4315000
ND01,X,1,1,509000,4315000
ND11,C,1,1,511000,4315000
ND11,H,NA,NA,513000,4315000
ND11,M,NA,NA,515000,4315000
ND11,S,NA,NA,517000,4315000
ND11,X,NA,NA,519000,4315000
ND21,C,NA,NA,521000,4315000
ND21,H,NA,NA,523000,4315000
ND21,M,NA,NA,525000,4315000
ND21,S,0,0,527000,4315000
ND21,X,1,0,529000,4315000
ND31,C,NA,NA,531000,4315000
ND31,H,NA,NA,533000,4315000
ND31,M,0,1,535000,4315000
ND31,S,NA,NA,537000,4315000
ND31,X,NA,NA,539000,4315000
ND41,C,NA,NA,541000,4315000
ND41,H,NA,NA,543000,4315000
ND41,M,0,1,545000,4315000
ND41,S,1,1,547000,4315000
ND41,X,0,0,549000,4315000
ND51,C,1,1,551000,4315000
ND51,H,NA,NA,552999.9999999999,4315000
ND51,M,NA,NA,555000,4315000
ND51,S,1,0,557000,4315000
ND51,X,NA,NA,559000,4315000
ND61,C,NA,NA,561000,4315000
ND61,H,1,1,563000,4315000
ND61,M,1,0,565000,4315000
ND61,S,0,1,567000,4315000
ND61,X,0,0,569000,4315000
ND71,C,NA,NA,571000,4315000
ND71,H,NA,NA,573000,4315000
ND71,M,NA,NA,575000,4315000
ND71,S,NA,NA,577000,4315000
ND71,X,1,1,579000,4315000
ND81,C,NA,NA,581000,4315000
ND81,H,NA,NA,583000,4315000
ND81,M,NA,NA,585000,4315000
ND81,S,1,0,587000,4315000
ND81,X,NA,NA,589000,4315000
ND91,C,NA,NA,591000,4315000
ND91,H,NA,NA,593000,4315000
ND91,M,1,0,595000,4315000
ND91,S,NA,NA,597000,4315000
ND91,X,NA,NA,599000,4315000
PD01,C,NA,NA,601000,4315000
PD01,H,NA,NA,603000.0000000001,4315000
PD01,M,1,0,605000,4315000
PD01,S,NA,NA,607000,4315000
PD01,X,1,1,609000,4315000
PD11,C,NA,NA,611000,4315000
PD11,H,NA,NA,613000,4315000
PD11,M,NA,NA,615000,4315000
PD11,S,NA,NA,617000,4315000
PD11,X,NA,NA,618999.9999999999,4315000
PD21,C,NA,NA,621000,4315000
PD21,H,NA,NA,623000,4315000
PD21,M,NA,NA,625000,4315000
PD21,S,NA,NA,627000,4315000
PD21,X,NA,NA,629000,4315000
PD31,C,NA,NA,631000,4315000
PD31,H,NA,NA,633000,4315000
PD31,M,NA,NA,635000,4315000
PD31,S,NA,NA,637000,4315000
PD31,X,1,1,639000,4315000
PD41,C,NA,NA,641000,4315000
PD41,H,NA,NA,643000,4315000
PD41,M,0,0,645000,4315000
PD41,S,NA,NA,647000,4315000
PD41,X,0,1,649000,4315000
PD51,C,NA,NA,651000,4315000
PD51,H,NA,NA,653000,4315000
PD51,M,NA,NA,655000,4315000
PD51,S,NA,NA,657000,4315000
PD51,X,0,0,659000,4315000
PD61,C,0,0,661000,4315000
PD61,H,NA,NA,663000,4315000
PD61,M,1,1,665000,4315000
PD61,S,NA,NA,667000,4315000
PD61,X,NA,NA,669000.0000000001,4315000
PD71,C,1,1,671000,4315000
PD71,H,NA,NA,673000,4315000
PD71,M,NA,NA,675000,4315000
PD71,S,NA,NA,677000,4315000
PD71,X,NA,NA,679000,4315000
MD61,B,NA,NA,461000,4313000
MD61,G,NA,NA,463000,4313000
MD61,L,NA,NA,465000,4313000
MD61,R,NA,NA,467000,4313000
MD61,W,NA,NA,469000,4313000
MD71,B,NA,NA,471000,4313000
MD71,G,NA,NA,473000,4313000
MD71,L,0,0,475000.00000000006,4313000
MD71,R,NA,NA,477000,4313000
MD71,W,NA,NA,479000,4313000
MD81,B,NA,NA,481000,4313000
MD81,G,0,0,482999.99999999994,4313000
MD81,L,1,1,485000,4313000
MD81,R,NA,NA,487000,4313000
MD81,W,NA,NA,489000,4313000
MD91,B,NA,NA,491000,4313000
MD91,G,1,1,493000,4313000
MD91,L,NA,NA,495000,4313000
MD91,R,NA,NA,497000,4313000
MD91,W,0,1,499000,4313000
ND01,B,NA,NA,501000,4313000
ND01,G,NA,NA,503000,4313000
ND01,L,NA,NA,505000,4313000
ND01,R,1,0,507000,4313000
ND01,W,0,1,509000,4313000
ND11,B,NA,NA,511000,4313000
ND11,G,NA,NA,513000,4313000
ND11,L,NA,NA,515000,4313000
ND11,R,NA,NA,517000,4313000
ND11,W,NA,NA,519000,4313000
ND21,B,NA,NA,521000,4313000
ND21,G,NA,NA,523000,4313000
ND21,L,NA,NA,525000,4313000
ND21,R,NA,NA,527000,4313000
ND21,W,0,0,529000,4313000
ND31,B,NA,NA,531000,4313000
ND31,G,1,1,533000,4313000
ND31,L,NA,NA,535000,4313000
