lon,lat,jul.day,bath,chl,chl.sw
-67.251,42.36,191,297,0.41,0.75126791
-67.2517,41.922,22,49,1.33,1.40859697
-67.2552,41.915,84,49,1.28,3.22822993
-67.2565,41.8992,114,49,6.44,3.31131121
-67.2578,41.9098,113,49,4.1,3.31131121
-67.259,42.096,55,106,1.84,1.42622324
-67.26,41.92,84,49,1.28,3.22822993
-67.26,43.751,191,199,0.56,0.86855805
-67.265,49.149,350,242,0.425,2.27898352
-67.265,49.15,344,242,0.505,3.2972592
-67.271,49.05,340,242,0.2,3.24105115
-67.276,44.076,194,179,1.25,1.30316678
-67.278,44.279,194,99,3.26,2.02919616
-67.2867,40.9703,108,77,1.83,0.68499261
-67.288,40.46,14,1459,1.11,0.77162035
-67.29,40.46,14,1459,1.11,0.77162035
-67.294,44.082,193,179,0.3,1.30316678
-67.2955,40.9585,109,77,1.88,0.68796249
-67.297,43.653,113,200,0.6,1.54881662
-67.2972,40.4525,108,1459,1.39,1.05073744
-67.2988,40.433,77,1459,3.13,1.1937433
-67.3,40.45,44,1459,0.64,0.43393625
-67.3,40.45,77,1459,1.57,1.1937433
-67.3,40.4508,44,1459,0.64,0.43393625
-67.3,40.46,171,1459,0.21,0.27861132
-67.3,40.96,15,77,1.79,0.91557648
-67.3,40.963,15,77,1.79,0.91557648
-67.3,42.535,191,250,0.49,0.7776691
-67.3003,40.4605,141,1459,0.34,0.58919491
-67.3003,40.4605,171,1459,0.21,0.27861132
-67.3005,40.4515,77,1459,1.57,1.1937433
-67.3025,40.4498,40,1459,1.01,0.43836617
-67.3027,41.951,80,49,3.16,2.84854751
-67.303,40.4937,141,1459,0.63,0.66539967
-67.3035,40.4528,107,1459,1.15,1.04158929
-67.3063,40.457,44,1459,0.56,0.43393625
-67.3073,40.446,113,1459,0.96,1.0964782
-67.3077,40.9645,78,77,1.31,1.19800771
-67.3083,40.453,15,1459,0.83,0.69390224
-67.309,41.6197,51,45,1.13,1.67204695
-67.31,40.45,113,1459,0.96,1.0964782
-67.31,40.96,142,77,1.08,1.88789724
-67.31,40.96,172,77,0.21,0.81464817
-67.31,40.96,78,77,1.31,1.34398644
-67.31,41.62,51,45,1.13,1.67204695
-67.3103,40.9637,142,77,1.08,1.88789724
-67.3103,40.964,172,77,0.21,0.81464817
-67.3108,40.4317,135,1459,0.52,0.64945243
-67.3135,40.967,45,77,0.69,0.84738853
-67.315,40.965,15,77,1.25,1.26754541
-67.3162,40.4565,167,1459,0,0.30377173
-67.3173,40.471,72,1459,0.58,0.86732482
-67.3177,40.9833,170,77,1.05,0.77147886
-67.32,40.98,114,77,1.4,0.77972657
-67.3208,40.9815,114,77,1.4,0.77972657
-67.322,43.122,190,200,0.71,1.05073744
-67.3232,40.947,142,77,1.56,1.88789724
-67.325,40.9317,41,77,0.36,0.80352612
-67.33,40.96,45,77,0.83,0.84738853
-67.3317,40.9602,45,77,0.83,0.84738853
-67.335,43.877,192,199,0.66,0.77624712
-67.3398,41.0005,77,58,0.88,1.31016866
-67.3432,41.9595,168,49,1.41,2.72826578
-67.35,41.33,46,49,0.82,1.80289355
-67.35,41.34,79,49,3.29,2.41949111
-67.3517,41.33,46,49,0.82,1.80289355
-67.3543,41.3382,79,49,3.29,2.41949111
-67.355,41.3388,41,49,1.63,2.04173794
-67.3555,41.3365,78,49,0.6,2.49691451
-67.3563,41.337,109,49,6.53,2.38826537
-67.3567,41.342,116,49,1.18,2.26464431
-67.3568,41.34,169,49,3.71,3.42767787
-67.3573,41.34,171,49,2.69,3.11769881
-67.3578,41.338,45,49,4.22,1.85066243
-67.36,41.32,142,49,2.27,2.50993845
-67.36,41.3338,109,49,9.77,2.38826537
-67.36,41.34,116,49,1.18,2.26464431
-67.3623,41.3247,142,49,2.27,2.50993845
-67.37,43.634,192,200,0.28,0.8538103
-67.371,43.182,191,200,0.77,1.04158929
-67.372,43.224,194,200,3.2,1.01475544
-67.375,43.532,190,200,0.61,0.8994798
-67.3755,41.3452,142,49,2.65,2.50993845
-67.3767,41.3433,16,49,2.82,8.33226419
-67.399,42.182,187,106,1.09,0.99999714
-67.4005,40.962,73,77,2.07,1.13501082
-67.429,42.501,190,250,1.1,0.74386514
-67.43,42.05,146,106,5.85,2.50122689
-67.4308,42.0572,51,106,1.3,1.03513921
-67.432,42.0513,146,106,5.85,2.50122689
-67.433,49.125,168,242,5.59,9.21281026
-67.4333,42.035,22,106,1.54,1.03274099
-67.4357,42.042,140,106,0.89,2.3573601
-67.439,41.9612,84,49,1.65,3.15124334
-67.4392,42.034,146,106,1.94,2.50122689
-67.4405,42.0363,173,106,0.08,2.39396059
-67.443,43.187,191,200,0.74,1.04158929
-67.4452,41.042,80,58,1.71,1.13501082
-67.4452,42.0448,114,106,8.3,3.32423808
-67.4467,42.0383,175,106,1.49,2.49706008
-67.4498,42.0427,113,106,1.75,3.42767787
-67.45,42.04,120,106,0.77,2.70359935
-67.4517,41.803,22,49,1.34,1.10653323
-67.4537,42.0438,120,106,0.77,2.70359935
-67.457,40.564,51,103,2.25,0.63650065
-67.4662,42.0505,46,106,0.98,1.25892541
-67.4762,41.0417,142,58,1.64,1.4778284
-67.4782,41.021,168,58,3.39,1.42212548
-67.48,41.02,78,58,2.76,1.13501082
-67.48,41.03,114,58,0.27,0.97639033
-67.48,41.03,45,58,1.59,1.63340012
-67.4808,41.025,45,58,1.59,1.63340012
-67.4815,41.036,170,58,0.66,1.41162199
-67.4817,41.0208,45,58,1.45,1.63340012
-67.4835,41.0293,114,58,0.27,0.97639033
-67.4848,41.0242,78,58,2.76,1.23221328
-67.485,41.0247,77,58,1.09,1.23755571
-67.4865,41.0235,109,58,1.35,1.31016866
-67.4892,41.0233,41,58,0.8,1.49623566
-67.494,41.508,51,45,3.14,2.32645484
-67.4967,41.015,15,58,0.92,1.17704981
-67.499,42.632,190,250,0.34,0.73872354
-67.4997,41.031,108,58,4.56,1.34398644
-67.5037,41.4028,78,33,0.6,3.42501968
-67.5063,41.3978,108,33,4.29,3.40724743
-67.5127,40.5488,107,88,1.99,1.02029094
-67.515,41.398,171,33,2.1,3.03042382
-67.5152,41.4,41,33,1.95,2.6915348
-67.52,40.36,15,232,1.49,0.82705238
-67.52,40.362,15,232,1.49,0.82705238
-67.52,40.56,113,88,1.71,1.216186
-67.52,41.04,142,49,2.04,1.50788945
-67.5203,41.3922,109,33,6.95,3.51289809
-67.5217,40.58,40,88,0.75,0.63659805
-67.5227,41.0357,142,49,2.04,1.50788945
-67.5237,40.555,113,88,1.71,1.216186
-67.527,43.462,191,216,0.78,0.80352612
-67.53,40.56,44,88,0.58,0.66601183
-67.53,40.56,77,88,0.84,1.34896288
-67.53,40.57,141,88,1.97,0.76580288
-67.5317,40.5567,44,88,0.58,0.66601183
-67.533,40.5705,141,88,1.97,0.76580288
-67.5342,41.4053,45,33,3.84,2.55907245
-67.5347,40.5595,77,88,0.84,1.34896288
-67.535,41.417,79,33,2.19,3.34964482
-67.5357,40.5595,76,88,1.14,1.34896288
-67.537,42.685,192,200,0.4,0.80705583
-67.5373,40.559,44,88,2.35,0.66601183
-67.5378,41.3882,142,33,1.79,2.65144083
-67.5378,41.3882,172,33,5.105,2.88998012
-67.54,41.39,142,33,1.79,2.65144083
-67.54,41.39,172,33,5.105,2.88998012
-67.54,41.42,79,33,2.19,3.34964482
-67.5412,40.5712,72,88,1.59,1.20553021
-67.545,40.903,52,66,0.95,0.71861158
-67.5453,41.4262,74,33,5.65,3.72651911
-67.5483,41.4067,46,33,0.9,2.52595686
-67.55,41.41,46,33,0.9,2.52595686
-67.551,44.033,189,180,1.89,0.81120671
-67.5532,40.5648,141,88,0.62,0.76580288
-67.555,40.5633,14,88,0.7,0.84327667
-67.5562,41.4,168,33,3.37,3.19042591
-67.557,41.384,116,33,1.41,3.70142968
-67.558,42.753,190,199,1.29,0.81411524
-67.5583,41.415,16,33,2.94,2.44830378
-67.56,40.5183,169,88,0.27,0.38904514
-67.56,41.38,116,33,1.41,3.70142968
-67.5613,41.0432,73,49,3.01,1.25892541
-67.567,41.4157,142,33,2.11,2.65144083
-67.5683,40.5612,108,88,0.53,1.05294012
-67.5687,40.5668,167,88,0.71,0.56718408
-67.572,43.502,113,220,0.47,1.71790839
-67.5867,41.8783,175,42,4.42,2.41949111
-67.6013,42.194,140,166,0.27,1.32120462
-67.603,42.907,190,199,0.34,0.88851856
-67.606,41.9833,80,42,1.6,2.46216907
-67.6077,41.8328,80,42,2.73,3.96443932
-67.6095,41.8353,173,42,2.5,2.57433791
-67.61,42,85,166,0.77,2.32094875
-67.61,42.01,52,166,0.9,1.33178934
-67.61,42.08,52,166,0.45,0.86032605
-67.6102,42.013,52,166,0.9,1.33178934
-67.6103,42.083,52,166,0.45,0.86032605
-67.6117,41.9993,175,42,3.08,1.59421668
-67.6132,41.9928,173,42,2.67,1.79206499
-67.6142,42,85,166,0.77,2.32094875
-67.6147,42.003,48,166,1.18,1.36737198
-67.615,42.0068,84,166,2.74,2.39075146
-67.6175,42.0063,140,166,0.59,2.13287036
-67.6179,41.999,47,42,1.4,1.38578108
-67.6198,42.003,115,166,3.14,3.24715762
-67.6233,42.0183,22,166,0.61,0.77564513
-67.6255,42.0008,146,166,2.73,2.41263918
-67.63,41.07,45,49,1.38,1.29635693
-67.63,41.0725,45,49,1.38,1.29635693
-67.6398,41.0797,41,49,1.09,1.49623566
-67.64,41.08,114,49,1.55,1.19207437
-67.64,41.08,142,49,2.38,1.61728571
-67.64,41.08,16,49,1.43,1.30196541
-67.64,42.0867,22,166,0.95,0.70383322
-67.6407,42.0923,140,166,0.5,1.58013097
-67.6423,41.0773,142,49,2.38,1.61728571
-67.6423,41.0818,114,49,1.55,1.19207437
-67.643,41.0897,142,49,1.56,2.0253226
-67.646,43.55,189,220,0.42,0.76307066
-67.6462,42.0903,146,166,1.31,1.96106675
-67.6467,41.7083,21,29,1.49,1.26193022
-67.6477,41.0847,168,49,3.95,1.27610578
-67.6478,41.6972,140,29,1.29,2.59814312
-67.6487,41.0815,109,49,3.67,1.23755571
-67.65,41.69,51,29,1.68,2.1339269
-67.65,42.02,147,166,2.85,2.31339192
-67.6502,41.0833,170,49,1.68,1.27610578
-67.6513,41.6953,84,29,1.69,5.867588
-67.6517,42.1733,22,166,0.71,0.63046803
-67.6527,41.6885,51,29,1.68,2.1339269
-67.6533,41.6883,80,29,3.2,5.823666
-67.6533,42.0162,147,166,2.85,2.31339192
-67.6562,41.6837,115,29,3.38,4.77803377
-67.6567,41.7073,173,29,0.73,2.91159882
-67.6568,41.6923,115,29,3.78,4.77803377
-67.6577,41.8505,146,42,2.69,2.64812156
-67.658,42.0945,173,166,0.12,1.34143995
-67.6582,41.0793,108,49,10.55,1.24289813
-67.6582,41.0828,77,49,0.59,1.35218259
-67.6582,42.1813,120,166,1.11,1.36255586
-67.6595,41.7133,146,29,2.41,2.77429787
-67.66,41.68,86,29,1.34,5.2909594
-67.66,41.69,147,29,9.68,3.31131121
-67.66,42.021,55,166,0.87,1.13699641
-67.66,42.17,19,166,0.31,0.68071219
-67.66,42.18,120,166,1.11,1.33387301
-67.66,42.18,147,166,6.14,1.13495224
-67.66,42.18,177,166,0.24,0.699842
-67.6605,42.1567,173,166,0.05,0.81120671
-67.6612,41.6908,147,29,9.68,3.31131121
-67.6612,42.1567,85,166,0.98,1.37266562
-67.6617,41.6777,86,29,1.34,5.2909594
-67.662,42.17,19,166,0.31,0.68071219
-67.6622,41.7057,175,29,4.03,2.51648786
-67.6623,42.1732,146,166,0.88,1.17556912
-67.6625,41.0973,73,49,2.58,2.8840315
-67.6645,41.0793,45,49,6.08,1.4259917
-67.6645,42.179,147,166,6.14,1.13495224
-67.6645,42.18,177,166,0.24,0.699842
-67.6652,41.0822,78,49,4.79,1.39528547
-67.6663,42.0703,147,166,4.51,1.99220762
-67.667,41.6806,47,29,3.4,2.6915348
-67.668,42.1647,52,166,0.36,0.68544101
-67.6693,42.1827,113,166,2.44,1.54881662
-67.67,41.08,78,49,4.79,1.39528547
-67.67,42.07,147,166,4.51,1.99220762
-67.67,42.16,52,166,0.36,0.68544101
-67.6712,42.168,52,166,1.29,0.68544101
-67.6717,40.6717,40,88,0.43,0.72136171
-67.672,41.408,53,33,3.6,2.74209553
-67.675,42.0817,175,166,1.52,1.01753029
-67.6763,41.9178,115,42,4.86,2.51188643
-67.6787,42.179,47,166,1.07,0.654327
-67.68,41.86,147,42,9.2,2.60470831
-67.6833,41.86,147,42,9.2,2.60470831
-67.691,42.1437,80,166,2.94,1.3174023
-67.6982,42.0545,80,166,1.49,2.25160589
-67.6983,41.8537,140,42,1.19,2.87518969
-67.6983,42.1597,85,166,0.79,1.37266562
-67.6987,41.863,115,42,4.42,5.06033815
-67.7,42.16,85,166,0.79,1.37266562
-67.707,41.395,51,33,5.48,2.81306352
-67.7168,41.937,86,42,0.97,3.15817023
-67.7198,41.3035,74,33,6.68,3.23112913
-67.72,41.94,86,42,0.97,3.15817023
-67.7208,41.8433,47,42,3.51,1.85694418
-67.7258,41.8465,84,42,6.42,4.30013352
-67.7272,41.8505,51,42,1.16,1.92751941
-67.73,41.85,51,42,1.16,1.92751941
-67.7368,41.8212,115,42,2.92,5.06033815
-67.742,40.697,51,88,1.78,0.6709569
-67.7442,41.3195,41,33,1.17,2.51188643
-67.7447,41.3183,108,33,7.5,2.6572690899999998
-67.7453,41.3182,109,33,4.33,2.64584718
-67.7453,41.3202,142,33,1.95,2.52595686
-67.746,41.3202,142,33,1.73,2.52595686
-67.75,41.3183,46,33,1.18,2.80782155
-67.75,41.32,115,33,1.65,3.06406723
-67.75,41.32,142,33,1.95,2.33704192
-67.75,41.32,46,33,1.18,2.80782155
-67.75,41.32,78,33,4.53,4.52981494
-67.7517,41.3188,78,33,0.37,4.52981494
-67.7517,41.32,78,33,4.53,4.52981494
-67.752,43.049,189,199,0.73,1.08172532
-67.7527,41.323,171,33,2.37,2.90377878
-67.7538,42.0412,115,166,4.76,1.9223575
-67.7542,41.3167,115,33,1.65,3.06406723
-67.7558,41.317,45,33,7.62,2.74863453
-67.76,41.2967,16,33,3.8,2.8643183
-67.76,41.8,86,42,1.29,3.62606459
-67.7623,41.7893,115,42,1.73,3.80169774
-67.7635,41.797,86,42,1.29,3.62606459
-67.764,40.672,135,88,1.18,1.3730821
-67.768,40.6615,113,88,1.93,0.95499259
-67.769,40.6682,72,88,0,1.02058379
-67.7695,40.6778,141,88,1.42,1.26193022
-67.7696,40.6596,107,88,1.18,0.98016297
-67.77,40.66,113,88,1.93,0.95499259
-67.772,40.6603,76,88,1.82,1.04576845
-67.7722,40.6633,108,88,0.43,0.9759679
-67.7723,40.6642,167,88,1.3,0.6580342
-67.7733,40.6817,14,88,0.89,0.69089994
-67.7747,41.316,168,33,4.69,3.01799431
-67.7763,40.672,44,88,1.7,0.79706586
-67.78,40.65,77,88,1.21,1.20983068
-67.78,40.68,141,88,12.29,1.26193022
-67.782,40.675,141,88,12.29,1.26193022
-67.7825,40.6535,77,88,1.21,1.04127336
-67.7842,40.6583,169,88,0.48,0.6095369
-67.7878,41.7833,173,42,0.37,3.25898665
-67.79,41.79,147,42,4.22,3.06686477
-67.7927,41.7892,147,42,4.22,3.06686477
-67.793,41.995,54,42,1.36,0.98552241
-67.7943,41.7897,140,42,1.29,3.33710216
-67.7952,40.68,44,88,0.72,0.79706586
-67.7967,41.153,16,49,2.82,2.00880563
-67.8,40.68,44,88,0.72,0.79706586
-67.8,41.15,46,49,1.12,2.12532783
-67.8,41.16,114,49,2.71,2.31800562
-67.8,41.16,142,49,3.54,2.60015956
-67.8,41.16,78,49,5.31,2.40244246
-67.8012,41.155,168,49,4.39,2.6016458
-67.8012,41.156,109,49,4.74,2.26464431
-67.8017,41.1625,142,49,2.26,2.60015956
-67.8018,41.1557,78,49,5.31,2.40244246
-67.802,41.152,46,49,1.12,2.12532783
-67.8022,41.1632,142,49,3.54,2.60015956
-67.8037,41.1562,114,49,2.71,2.31800562
-67.8053,41.7967,47,42,2.44,1.90879415
-67.8053,42.049,115,166,3.11,1.9223575
-67.8055,41.162,45,49,7.7,2.15319113
-67.806,41.1557,108,49,5.18,2.26464431
-67.8087,41.191,74,49,5.55,4.07613133
-67.8088,41.7992,80,42,1.94,3.44105901
-67.809,41.158,78,49,0.24,2.40244246
-67.809,49,344,216,0.59,6.09403085
-67.81,49,340,216,0.24,4.93961481
-67.8133,41.135,170,49,1.81,2.54869503
-67.815,41.79,176,42,4.35,3.13246824
-67.8167,41.905,22,42,1.01,0.97870768
-67.824,40.837,52,66,2.88,1.06750398
-67.825,41.165,41,49,0.96,2.26464431
-67.8315,41.7578,146,42,2.2,3.02612369
-67.8363,42.003,52,166,1.6,0.96034201
-67.8375,41.798,84,42,2.92,3.22690923
-67.84,41.9997,52,42,0.53,0.96034201
-67.84,42,52,166,0.53,0.96034201
-67.842,41.988,55,42,1.23,0.9981126
-67.847,43.36,113,216,0.52,1.90546072
-67.849,42.56,189,200,0.43,0.75034154
-67.854,40.434,52,232,1.48,0.73007841
-67.8632,40.7728,135,66,0.87,1.29328615
-67.8788,40.7615,141,66,5.7,1.23755571
-67.88,40.76,113,66,0.81,0.80352612
-67.88,40.76,141,66,5.7,1.23755571
-67.8812,40.7612,113,66,0.81,0.80352612
-67.884,40.7573,107,66,5.29,0.94229635
-67.885,40.762,44,66,0.7,1.27157961
-67.8882,40.7557,77,66,2.16,1.106959
-67.8887,40.7642,76,66,1.39,1.1449506
-67.89,40.76,44,66,0.7,1.27157961
-67.89,40.76,77,66,2.16,1.106959
-67.8902,40.7592,141,66,0.93,1.23755571
-67.895,40.739,167,88,1.53,0.82932361
-67.8983,40.765,14,66,0.71,0.67401025
-67.8983,40.7817,40,66,0.61,0.85603668
-67.9095,40.783,44,66,7.15,1.27157961
-67.9162,40.7778,72,66,2.43,1.16566741
-67.917,48.776,159,206,2.367,16.1430625
-67.922,48.788,158,206,2.15,14.90415807
-67.927,48.756,159,206,6.569,16.1430625
-67.941,48.766,158,206,3.824,14.90415807
-67.9482,41.2268,45,49,5.65,2.30718586
-67.9527,41.232,74,49,5.5,4.44094763
-67.9548,41.2327,168,49,4.07,2.6103102
-67.956,41.2295,108,49,11.65,2.60015956
-67.957,41.2313,41,49,0.69,2.4266101
-67.957,48.79,158,206,3.448,14.90415807
-67.9585,41.2225,142,49,2.71,2.10700954
-67.959,41.2275,115,49,1.07,2.77794748
-67.959,41.2295,142,49,2.09,2.10700954
-67.96,41.22,142,49,2.71,2.10700954
-67.96,41.22,46,49,2.7,2.2773298
-67.96,41.23,115,49,1.07,2.77794748
-67.9612,41.233,78,49,0.26,3.49533251
-67.9633,41.2377,109,49,4.37,2.60015956
-67.9648,41.215,46,49,2.7,2.2773298
-67.965,41.23,16,49,3.03,2.34206771
-67.967,41.196,53,49,2.63,2.34982403
-67.9683,41.23,170,49,1.72,2.65841922
-67.97,41.24,78,49,2.9,3.49533251
-67.9705,41.2402,78,49,2.9,3.49533251
-67.975,48.813,158,206,3.364,14.90415807
-67.977,41.8458,52,42,1.34,1.78824051
-67.9867,41.825,22,42,1.06,1.0022362
-67.9885,41.8332,80,42,1.51,2.83751337
-67.989,40.8445,107,66,14.43,1.05026354
-67.9895,41.8233,146,42,2.69,2.31538634
-67.99,41.83,120,42,2.63,2.94865164
-67.9917,40.8467,40,66,0.6,1.02778808
-67.9942,41.8277,120,42,2.63,2.94865164
-67.995,41.832,176,42,2.5,1.70735579
-67.9962,41.836,173,42,0.37,1.85066243
-67.9973,41.8295,115,42,1.92,2.76499676
-67.9977,40.852,113,66,0.47,1.02329299
-67.9983,40.8483,14,66,0.79,2.29149319
-67.9983,40.8525,135,66,0.7,1.37818643
-67.9987,40.85,108,66,0.63,1.04576845
-68,40.84,141,66,5.51,1.30316678
-68,40.85,113,66,0.47,1.02329299
-68,40.85,77,66,2.37,1.00712316
-68,41.83,52,42,0.37,1.78824051
-68,41.84,147,42,6.3,2.28654387
-68.0013,41.8305,52,168,0.37,1.78824051
-68.0017,40.8488,77,50,2.37,1.00712316
-68.0027,41.8422,147,168,6.3,2.28654387
-68.0037,40.8433,141,50,5.51,1.30316678
-68.0048,40.8492,167,50,1.64,0.97206769
-68.0067,40.845,44,50,0.6,1.09562787
-68.0068,40.8492,141,50,1.88,1.30316678
-68.0077,41.8367,115,168,0.76,2.76499676
-68.0078,40.8438,169,50,1.85,0.95499259
-68.008,41.8302,86,168,0.87,2.49691451
-68.01,40.85,44,50,0.6,1.09562787
-68.01,41.83,86,168,0.87,2.49691451
-68.01,42.268,192,199,0.41,0.7565982
-68.0102,41.8327,84,168,3.37,2.6517613
-68.0107,40.906,44,50,1.11,1.09562787
-68.012,48.878,157,98,2.866,15.71707968
-68.0137,40.861,72,50,4.5,1.23396645
-68.0153,41.8332,47,168,0.93,1.37306797
-68.018,40.8615,76,50,1.5,1.18404853
-68.038,48.891,157,98,3.215,15.71707968
-68.064,40.665,52,80,0.83,0.93108947
-68.083,48.917,166,98,0.803,8.70193198
-68.087,40.409,52,204,1.1,0.74842869
-68.089,48.811,344,98,0.29,4.99860322
-68.091,48.81,340,98,0.15,4.24101452
-68.11,40.93,141,50,10.73,1.66057689
-68.113,40.9262,141,50,10.73,1.66057689
-68.1152,40.951,72,50,6.76,1.75640016
-68.117,41.433,53,48,5.69,3.04146331
-68.1182,40.9237,169,50,2.26,1.44543977
-68.1188,40.928,40,50,0.5,1.70357551
-68.1222,40.927,135,50,1.42,1.60324539
-68.1252,40.9262,76,50,2.29,1.65346455
-68.1257,40.93,113,50,1.76,1.71790839
-68.1263,40.9255,107,50,13.46,1.85857264
-68.1277,40.9237,141,50,1.88,1.66057689
-68.1283,40.92,44,50,1.01,1.74054752
-68.1298,40.9242,77,50,1.62,1.61185959
-68.13,40.92,44,50,1.01,1.74054752
-68.13,40.92,77,50,1.62,1.61185959
-68.13,40.93,113,50,1.76,1.71790839
-68.13,41.85,86,168,0.85,2.17472162
-68.13,43.207,113,198,0.53,3.31131121
-68.1317,40.93,14,50,1.58,1.56301973
-68.1322,41.8498,86,168,0.85,2.17472162
-68.134,41.87,176,168,0.04,1.69869139
-68.1358,40.9318,167,50,1.79,1.51355692
-68.136,40.933,44,50,7.7,1.74054752
-68.1373,41.839,174,168,0.07,1.77690034
-68.1403,41.8382,140,168,0.67,1.76398224
-68.1412,41.8437,80,168,1.69,2.42799713
-68.1448,41.836,115,168,2.09,2.37702051
-68.1455,41.8443,147,168,5.46,1.87368469
-68.1495,41.8383,115,168,0.97,2.37702051
-68.15,41.8377,84,168,4.18,2.30958755
-68.15,41.84,147,168,5.46,1.87368469
-68.15,41.84,52,168,0.46,1.51694587
-68.1512,41.8387,52,168,0.46,1.51694587
-68.1517,41.8367,22,168,0.88,0.8994798
-68.156,41.8375,47,168,0.5,1.37306797
-68.1573,41.8342,146,168,3.63,1.85722834
-68.166,48.903,350,98,0.22,3.87734485
-68.166,48.903,328,98,0.33,2.41920063
-68.167,48.903,344,98,0.34,3.34091405
-68.168,48.904,340,98,0.11,3.45932539
-68.205,40.997,14,50,0.57,2.01565015
-68.21,41,14,48,0.57,2.01565015
-68.222,48.969,344,98,0.11,2.97271373
-68.224,48.982,350,98,0.52,3.41503286
-68.23,40.578,52,80,0.83,1.32613261
-68.2432,40.9875,76,50,4.02,2.26931537
-68.2443,41.009,40,48,0.81,2.70359935
-68.2473,41.012,141,48,16.14,2.08009218
-68.2473,41.012,171,48,2.48,2.14305308
-68.2475,41.0255,43,48,4.61,2.57809128
-68.25,41,44,48,2.97,2.12532783
-68.25,41.01,141,48,16.14,2.08009218
-68.25,41.01,171,48,2.48,2.14305308
-68.2507,40.999,44,50,2.97,2.12532783
-68.2513,41.003,108,48,6.98,2.92203817
-68.2517,40.9933,14,50,1.23,2.01565015
-68.2517,41.003,72,48,5.4,2.23678101
-68.2528,41.991,167,168,3.01,0.99723807
-68.255,41.031,107,48,16.64,2.90936928
-68.2558,40.9935,77,50,3.14,2.15903398
-68.26,40.99,77,50,3.14,2.15903398
-68.2688,40.997,135,50,1.32,1.8353717
-68.27,41.01,112,48,1.27,2.97271373
-68.2737,41.0087,112,48,1.27,2.97271373
-68.2783,41.0015,169,48,1.77,1.840772
-68.2793,41.006,141,48,1.69,2.26599522
-68.2793,41.8593,146,168,1.23,1.63281852
-68.28,41.86,121,168,1.22,1.39636836
-68.2817,41.84,80,168,1.57,1.79084727
-68.2837,41.4447,116,48,4.52,3.14183546
-68.2848,41.862,121,168,1.22,1.39636836
-68.2853,41.833,115,168,1.09,1.82840914
-68.29,41.39,53,48,2.55,2.38826537
-68.29,41.41,87,48,1.34,2.83715315
-68.29,41.413,87,48,1.34,2.83715315
-68.2908,41.388,53,48,2.55,2.38826537
-68.2927,41.8563,115,168,3.5,1.82840914
-68.2928,41.8472,176,168,1.89,1.25776483
-68.2928,41.8497,174,168,0.31,1.34092248
-68.2932,41.8493,52,168,1.33,1.09562787
-68.2935,41.3903,174,48,0.98,1.78824051
-68.2967,40.454,169,204,0.36,0.58884366
-68.2972,41.4063,85,48,1.7,3.07414673
-68.298,41.432,19,48,0.97,1.57650919
-68.2997,41.8463,52,168,0.35,1.09562787
-68.3,41.39,148,48,8.33,1.94731198
-68.3,41.39,178,48,3.38,1.70357551
-68.3,41.43,19,48,0.97,1.57650919
-68.3,41.83,19,168,0.38,0.72443596
-68.3,41.85,52,168,0.35,1.09562787
-68.3025,41.3877,178,48,3.38,1.70357551
-68.3025,41.388,148,48,8.33,1.94731198
-68.303,41.421,48,48,2.29,2.2038487
-68.303,41.83,19,168,0.38,0.72443596
-68.304,41.854,84,168,4.18,1.69677403
-68.305,41.3952,147,48,1.51,1.95568223
-68.305,41.415,176,48,1.54,1.74135243
-68.3068,41.4267,121,48,1.16,2.11348904
-68.3075,41.8487,140,168,0.69,1.73376972
-68.31,41.43,121,48,1.16,2.11348904
-68.31,41.84,147,168,7.22,1.60605012
-68.31,41.84,177,168,0.19,1.216186
-68.3103,41.403,53,48,3.5,2.38826537
-68.312,41.598,54,34,4.97,2.97623008
-68.3147,41.8387,147,168,7.22,1.60605012
-68.3147,41.8387,177,168,0.19,1.216186
-68.315,41.45,81,48,3.22,3.09029543
-68.317,41.3958,141,48,1.46,2.00708034
-68.32,41.84,86,168,0.71,1.55764957
-68.3208,41.8387,86,168,0.71,1.55764957
-68.3217,40.765,134,50,1.3,1.65958691
-68.3277,41.3915,115,48,3.36,2.05967572
-68.3283,41.6953,80,34,4.25,4.64861983
-68.33,41.3717,23,48,1.13,1.63189434
-68.3331,41.848,47,168,0.76,1.02329299
-68.345,40.762,112,50,2.59,1.24343609
-68.345,41.7317,176,34,0.3,1.71790839
-68.3468,40.7812,39,50,0.49,1.24938022
-68.3483,40.774,141,50,1.56,1.60420176
-68.3492,40.756,77,50,1.63,1.28605481
-68.35,40.76,112,50,2.59,1.24343609
-68.35,40.76,77,50,1.63,1.28605481
-68.35,40.77,44,50,0.97,1.55267464
-68.35,41.74,121,34,1.62,2.11348904
-68.351,41.7382,120,34,1.62,2.19756806
-68.3515,40.757,43,50,1.9,1.44051176
-68.3517,40.7233,14,80,1.19,1.27635089
-68.3523,40.759,167,50,3.33,1.00622825
-68.3525,40.762,76,50,2.63,1.35174526
-68.3532,40.7617,107,50,3.11,1.16598946
-68.354,40.765,44,50,0.97,1.55267464
-68.3542,40.756,107,50,12.87,1.16598946
-68.358,42.118,192,187,0.29,0.72443596
-68.364,41.7,53,34,2.25,2.58657212
-68.367,48.75,168,98,3.805,8.17626089
-68.3692,41.7192,147,34,8.57,1.90546072
-68.37,41.72,147,34,8.57,1.90546072
-68.37,41.73,86,34,1.03,2.20782405
-68.3722,41.721,116,34,2.11,2.53388412
